AppID,Full audio languages
1685120,
1685190,
1685260,
1685300,
1685460,
1685470,Simplified Chinese
1685500,
1685510,
1685520,
1685530,English
1685550,
1685560,English
1685570,
1685590,English
1685590,Spanish - Latin America
1685610,English
1685610,French
1685610,Italian
1685610,German
1685610,Spanish - Spain
1685610,Arabic
1685610,Bulgarian
1685610,Portuguese - Brazil
1685610,Hungarian
1685610,Vietnamese
1685610,Greek
1685610,Danish
1685610,Spanish - Latin America
1685610,Traditional Chinese
1685610,Simplified Chinese
1685610,Korean
1685610,Dutch
1685610,Norwegian
1685610,Polish
1685610,Portuguese
1685610,Romanian
1685610,Russian
1685610,Thai
1685610,Turkish
1685610,Ukrainian
1685610,Finnish
1685610,Czech
1685610,Swedish
1685610,Japanese
1685660,English
1685660,French
1685660,Italian
1685660,German
1685660,Spanish - Spain
1685660,Danish
1685660,Ukrainian
1685660,Russian
1685660,Bulgarian
1685660,Hungarian
1685660,Turkish
1685660,Greek
1685660,Norwegian
1685660,Czech
1685660,Japanese
1685660,Polish
1685660,Thai
1685660,Swedish
1685660,Simplified Chinese
1685660,Traditional Chinese
1685660,Romanian
1685660,Finnish
1685660,Dutch
1685660,Portuguese
1685660,Portuguese - Brazil
1685660,Spanish - Latin America
1685660,Vietnamese
1685660,Arabic
1685660,Korean
1685730,English
1685730,Spanish - Spain
1685750,
1685760,
1685790,
1685840,English
1685840,German
1685840,Spanish - Spain
1685840,Japanese
1685840,Korean
1685840,Portuguese
1685840,Portuguese - Brazil
1685840,Simplified Chinese
1685840,Traditional Chinese
1685850,
1685880,
1685920,English
1685940,
1685950,
1685970,
1685980,
1686010,
1686050,
1686060,English
1686060,Russian
1686070,
1686130,
1686140,
1686150,English
1686160,English
1686190,
1686250,
1686270,
1686290,
1686320,
1686340,English
1686350,
1686370,English
1686380,
1686390,
1686430,Simplified Chinese
1686440,English
1686470,
1686480,
1686500,English
1686520,
1686530,English
1686530,Korean
1686540,
1686550,
1686570,English
1686570,Spanish - Spain
1686600,
1686620,
1686640,
1686660,
1686670,
1686680,English
1686690,Portuguese - Brazil
1686710,
1686790,English
1686810,English
1686820,English
1686840,
1686850,
1686860,English
1686870,
1686880,
1686890,
1686900,
1686940,
1686960,
1686970,
1686980,English
1687000,
1687020,
1687030,English
1687040,
1687050,
1687060,
1687070,
1687080,English
1687090,
1687100,English
1687130,English
1687150,
1687190,
1687200,English
1687210,Russian
1687250,
1687280,
1687300,English
1687330,
1687350,
1687430,English
1687460,
1687470,
1687480,
1687550,
1687560,
1687570,
1687590,
1687670,
1687700,English
1687700,German
1687710,
1687730,
1687750,
1687760,English
1687760,Japanese
1687760,Korean
1687760,Traditional Chinese
1687780,English
1687840,
1687940,
1687950,English
1687950,Japanese
1687950,Traditional Chinese
1687960,English
1687960,Traditional Chinese
1687970,
1687980,
1687990,
1688010,
1688030,English
1688030,French
1688030,Italian
1688030,German
1688030,Spanish - Spain
1688030,Japanese
1688030,Simplified Chinese
1688030,Traditional Chinese
1688030,Korean
1688040,English
1688040,French
1688040,Italian
1688040,German
1688040,Spanish - Spain
1688040,Japanese
1688040,Simplified Chinese
1688040,Traditional Chinese
1688040,Korean
1688050,English
1688050,French
1688050,Italian
1688050,German
1688050,Spanish - Spain
1688050,Japanese
1688050,Simplified Chinese
1688050,Traditional Chinese
1688050,Dutch
1688050,Korean
1688060,English
1688060,French
1688060,Italian
1688060,German
1688060,Spanish - Spain
1688060,Japanese
1688060,Simplified Chinese
1688060,Traditional Chinese
1688060,Korean
1688080,English
1688100,
1688130,English
1688200,English
1688240,
1688250,
1688270,
1688290,English
1688310,
1688320,
1688340,English
1688350,English
1688360,
1688390,English
1688400,
1688440,
1688460,
1688470,
1688520,
1688530,
1688580,
1688600,English
1688630,
1688650,
1688670,
1688690,
1688730,
1688750,
1688780,English
1688800,
1688810,
1688850,
1688980,
1689000,
1689010,Simplified Chinese
1689020,English
1689030,
1689060,
1689090,English
1689140,English
1689140,Spanish - Spain
1689150,
1689180,
1689190,
1689220,English
1689220,Arabic
1689250,
1689270,
1689280,English
1689310,Russian
1689350,
1689360,English
1689410,
1689420,
1689480,
1689500,
1689510,
1689520,English
1689530,
1689550,
1689570,
1689610,
1689630,
1689680,English
1689680,Turkish
1689720,
1689730,
1689750,Simplified Chinese
1689780,Simplified Chinese
1689870,
1689880,English
1689910,
1689930,English
1689980,English
1690030,
1690040,
1690060,
1690150,
1690180,
1690200,
1690210,
1690240,
1690250,
1690270,
1690290,
1690340,
1690360,
1690380,
1690390,
1690400,
1690410,
1690430,
1690440,English
1690500,
1690530,English
1690560,English
1690580,English
1690640,English
1690650,
1690660,
1690690,
1690710,
1690730,
1690740,English
1690740,Portuguese - Brazil
1690790,
1690820,
1690860,Japanese
1690880,
1690990,
1691000,
1691010,English
1691040,
1691110,English
1691110,Spanish - Spain
1691130,
1691170,
1691200,
1691210,
1691230,
1691270,
1691290,English
1691290,Russian
1691300,Ukrainian
1691310,
1691320,
1691370,
1691380,
1691400,
1691420,
1691480,English
1691480,Spanish - Spain
1691510,
1691520,
1691560,
1691580,
1691590,
1691600,
1691620,English
1691620,Japanese
1691630,English
1691640,
1691700,
1691760,English
1691780,English
1691790,
1691830,
1691860,
1691890,English
1691970,English
1691970,Japanese
1691990,
1692000,Japanese
1692000,Korean
1692010,
1692030,English
1692030,Japanese
1692050,
1692060,English
1692060,Italian
1692070,English
1692070,Korean
1692070,Traditional Chinese
1692080,Simplified Chinese
1692080,English
1692150,English
1692170,
1692190,
1692200,
1692210,English
1692210,Russian
1692220,English
1692240,English
1692250,English
1692250,French
1692250,Italian
1692250,German
1692250,Spanish - Spain
1692250,Dutch
1692250,Japanese
1692250,Portuguese - Brazil
1692250,Simplified Chinese
1692250,Russian
1692270,
1692280,
1692290,Simplified Chinese
1692290,Korean
1692310,
1692340,English
1692390,
1692400,
1692430,
1692440,
1692470,English
1692480,
1692510,
1692520,English
1692550,German
1692570,
1692580,English
1692580,French
1692580,Italian
1692580,German
1692580,Spanish - Spain
1692580,Bulgarian
1692580,Simplified Chinese
1692580,Traditional Chinese
1692580,Korean
1692580,Danish
1692580,Spanish - Latin America
1692580,Finnish
1692580,Greek
1692580,Dutch
1692580,Hungarian
1692580,Japanese
1692580,Norwegian
1692580,Polish
1692580,Portuguese
1692580,Portuguese - Brazil
1692580,Romanian
1692580,Russian
1692580,Swedish
1692580,Thai
1692580,Czech
1692580,Turkish
1692580,Ukrainian
1692580,Vietnamese
1692580,Arabic
1692590,
1692620,
1692630,
1692680,
1692700,
1692730,
1692850,
1692890,
1692900,
1692940,
1692990,
1693000,
1693010,
1693040,
1693050,
1693060,
1693070,English
1693070,Simplified Chinese
1693080,
1693090,
1693100,
1693130,English
1693140,English
1693140,Russian
1693150,
1693160,English
1693180,Simplified Chinese
1693190,
1693200,English
1693210,
1693230,
1693250,English
1693250,Portuguese - Brazil
1693260,
1693280,
1693300,
1693310,
1693330,
1693340,
1693360,
1693380,
1693390,English
1693420,Japanese
1693430,English
1693430,Traditional Chinese
1693460,English
1693480,
1693500,English
1693530,
1693540,English
1693580,English
1693610,
1693620,English
1693650,English
1693660,
1693680,
1693710,English
1693750,
1693760,English
1693780,English
1693850,English
1693900,
1693930,
1693950,Japanese
1693950,Korean
1693960,English
1693970,
1693980,English
1693980,French
1693980,Italian
1693980,German
1693980,Spanish - Spain
1693980,Polish
1693980,Simplified Chinese
1693980,Portuguese - Brazil
1693990,
1694020,
1694100,
1694110,English
1694110,French
1694110,Italian
1694110,German
1694110,Spanish - Spain
1694110,Arabic
1694110,Bulgarian
1694110,Portuguese - Brazil
1694110,Hungarian
1694110,Vietnamese
1694110,Greek
1694110,Danish
1694110,Spanish - Latin America
1694110,Traditional Chinese
1694110,Simplified Chinese
1694110,Korean
1694110,Dutch
1694110,Norwegian
1694110,Polish
1694110,Portuguese
1694110,Romanian
1694110,Russian
1694110,Thai
1694110,Turkish
1694110,Ukrainian
1694110,Finnish
1694110,Czech
1694110,Swedish
1694110,Japanese
1694120,
1694150,English
1694160,
1694180,English
1694200,Simplified Chinese
1694200,English
1694210,
1694230,English
1694260,
1694270,
1694290,English
1694290,Simplified Chinese
1694300,
1694310,English
1694320,
1694350,
1694360,English
1694380,English
1694420,
1694430,
1694450,
1694500,
1694510,
1694530,English
1694550,
1694560,German
1694560,English
1694600,English
1694600,Simplified Chinese
1694610,English
1694610,Spanish - Spain
1694620,
1694640,English
1694670,English
1694690,
1694720,English
1694730,English
1694740,English
1694750,
1694810,English
1694820,
1694830,
1694840,
1694870,
1694880,
1694960,English
1694960,German
1694970,English
1695040,
1695080,English
1695090,
1695150,Simplified Chinese
1695200,Simplified Chinese
1695260,
1695270,
1695310,
1695340,Simplified Chinese
1695400,
1695460,
1695480,
1695500,
1695510,
1695570,
1695600,
1695620,
1695650,
1695670,
1695680,
1695791,
1695793,English
1695793,French
1695793,Italian
1695793,German
1695793,Spanish - Spain
1695793,Traditional Chinese
1695830,English
1695830,French
1695830,Italian
1695830,German
1695830,Spanish - Spain
1695840,
1695870,
1695900,
1695960,
1695970,
1696020,English
1696020,Spanish - Latin America
1696020,Spanish - Spain
1696030,Japanese
1696040,English
1696080,English
1696090,
1696130,
1696200,
1696220,
1696230,English
1696240,
1696290,
1696300,
1696310,English
1696380,
1696400,
1696420,
1696440,
1696610,
1696620,
1696670,Turkish
1696710,English
1696720,
1696740,
1696760,
1696800,
1696810,
1696820,English
1696860,
1696890,
1696900,
1696930,
1696960,
1697040,
1697050,English
1697060,
1697080,
1697110,English
1697160,
1697180,
1697190,
1697250,
1697300,
1697310,English
1697400,
1697420,
1697450,
1697460,English
1697470,
1697540,
1697560,English
1697590,English
1697600,
1697620,
1697630,
1697680,Russian
1697680,Ukrainian
1697700,English
1697700,Simplified Chinese
1697720,English
1697730,
1697760,English
1697760,French
1697760,Italian
1697760,German
1697760,Spanish - Spain
1697760,Arabic
1697760,Danish
1697760,Finnish
1697760,Norwegian
1697760,Polish
1697760,Portuguese - Brazil
1697760,Russian
1697760,Spanish - Latin America
1697760,Swedish
1697760,Korean
1697780,
1697790,English
1697810,
1697830,
1697880,English
1697920,
1697940,
1698000,English
1698020,English
1698020,Simplified Chinese
1698020,Japanese
1698020,Traditional Chinese
1698030,Japanese
1698040,
1698080,English
1698080,Turkish
1698110,
1698120,
1698140,
1698210,English
1698220,
1698280,
1698290,English
1698340,
1698350,
1698360,
1698400,English
1698440,
1698470,
1698480,
1698520,
1698550,English
1698570,
1698600,English
1698600,Japanese
1698630,English
1698640,
1698670,English
1698680,English
1698680,French
1698690,English
1698740,English
1698750,
1698800,English
1698810,
1698830,
1698850,English
1698870,
1698880,
1698910,English
1698920,
1698930,English
1698940,
1698960,
1699020,
1699120,English
1699130,
1699170,
1699200,English
1699200,Spanish - Latin America
1699200,Spanish - Spain
1699260,English
1699280,English
1699290,English
1699320,
1699380,English
1699380,Spanish - Latin America
1699390,English
1699410,
1699450,English
1699450,French
1699450,Italian
1699450,German
1699450,Spanish - Spain
1699450,Arabic
1699450,Bulgarian
1699450,Portuguese - Brazil
1699450,Hungarian
1699450,Vietnamese
1699450,Greek
1699450,Danish
1699450,Spanish - Latin America
1699450,Traditional Chinese
1699450,Simplified Chinese
1699450,Korean
1699450,Dutch
1699450,Norwegian
1699450,Polish
1699450,Portuguese
1699450,Romanian
1699450,Russian
1699450,Thai
1699450,Turkish
1699450,Ukrainian
1699450,Finnish
1699450,Czech
1699450,Swedish
1699450,Japanese
1699460,
1699490,Japanese
1699500,
1699510,
1699530,
1699660,English
1699690,
1699740,
1699770,
1699780,
1699790,
1699810,
1699820,English
1699830,
1699860,English
1699870,English
1699880,English
1699890,English
1699960,
1699970,
1699980,English
1699980,French
1700010,
1700040,English
1700110,
1700130,
1700140,
1700180,Simplified Chinese
1700220,
1700240,English
1700240,German
1700250,Simplified Chinese
1700300,English
1700330,English
1700380,English
1700420,
1700450,English
1700460,
1700550,
1700600,English
1700630,Simplified Chinese
1700630,Traditional Chinese
1700680,
1700690,
1700780,
1700800,
1700840,
1700860,
1700870,
1700890,
1700900,
1700920,English
1700940,
1700960,
1701040,
1701090,English
1701130,
1701140,
1701150,
1701190,
1701300,
1701320,
1701330,
1701340,Spanish - Latin America
1701360,
1701370,English
1701380,English
1701400,
1701460,English
1701470,
1701490,
1701520,English
1701520,Japanese
1701520,Simplified Chinese
1701520,Traditional Chinese
1701520,Portuguese - Brazil
1701560,Japanese
1701580,
1701590,
1701640,English
1701650,
1701660,
1701670,English
1701670,Russian
1701690,
1701740,English
1701740,Greek
1701760,English
1701780,
1701800,English
1701800,Japanese
1701820,
1701830,English
1701830,German
1701830,Norwegian
1701830,Russian
1701830,Spanish - Latin America
1701850,
1701870,English
1701870,French
1701870,German
1701870,Spanish - Spain
1701870,Japanese
1701870,Korean
1701870,Portuguese - Portugal
1701890,English
1701890,Russian
1701910,
1701920,
1701930,
1701950,English
1701950,Korean
1701950,Simplified Chinese
1701950,French
1701990,
1702010,
1702050,
1702100,
1702130,English
1702140,
1702170,English
1702180,English
1702180,French
1702180,German
1702180,Spanish - Spain
1702180,Simplified Chinese
1702180,Japanese
1702180,Polish
1702180,Portuguese
1702180,Russian
1702180,Swedish
1702190,English
1702210,
1702220,
1702250,
1702260,English
1702260,Japanese
1702260,Traditional Chinese
1702310,
1702320,English
1702330,English
1702330,Japanese
1702330,Traditional Chinese
1702350,English
1702360,
1702370,
1702380,
1702390,English
1702400,
1702410,
1702430,
1702440,
1702450,
1702460,
1702510,
1702540,English
1702550,Simplified Chinese
1702560,
1702670,
1702690,
1702710,
1702740,
1702750,Simplified Chinese
1702750,English
1702760,
1702780,English
1702830,
1702840,Russian
1702880,
1702910,
1702970,English
1702970,Traditional Chinese
1702980,English
1702980,Simplified Chinese
1702990,English
1702990,Traditional Chinese
1703010,
1703020,
1703030,
1703040,
1703060,
1703070,
1703080,
1703090,
1703100,
1703120,Simplified Chinese
1703140,English
1703140,Korean
1703180,English
1703180,German
1703180,Simplified Chinese
1703180,Russian
1703180,Turkish
1703180,French
1703180,Italian
1703180,Korean
1703180,Japanese
1703180,Polish
1703180,Portuguese - Brazil
1703180,Traditional Chinese
1703210,
1703230,English
1703330,
1703340,English
1703340,Spanish - Spain
1703380,
1703460,
1703470,English
1703470,Russian
1703470,Ukrainian
1703480,English
1703480,Spanish - Spain
1703480,Spanish - Latin America
1703490,
1703500,
1703530,
1703550,
1703560,
1703600,
1703620,
1703640,
1703650,
1703740,English
1703780,
1703930,
1703950,English
1704060,
1704070,
1704080,English
1704130,
1704140,
1704150,
1704170,
1704250,
1704260,
1704310,
1704490,
1704530,
1704540,
1704550,English
1704550,Japanese
1704550,Russian
1704550,Simplified Chinese
1704550,French
1704620,
1704630,
1704640,
1704730,
1704760,English
1704780,
1704820,English
1704830,English
1704920,
1704940,Simplified Chinese
1704980,
1705020,
1705030,English
1705130,
1705140,
1705150,
1705180,English
1705220,
1705350,
1705400,
1705410,English
1705410,Japanese
1705470,
1705480,
1705500,
1705520,
1705540,English
1705540,Russian
1705560,
1705580,
1705590,
1705610,English
1705620,
1705660,
1705730,
1705760,English
1705860,
1705870,
1705880,
1705920,
1705930,English
1705970,
1706050,
1706060,
1706090,
1706120,
1706130,
1706150,
1706170,
1706190,
1706210,
1706220,
1706240,
1706260,
1706270,
1706300,English
1706300,Turkish
1706310,
1706340,
1706390,
1706440,English
1706450,
1706470,
1706480,
1706540,English
1706550,English
1706570,
1706610,
1706640,
1706650,
1706670,English
1706670,French
1706670,German
1706670,Spanish - Spain
1706670,Russian
1706670,Turkish
1706670,Japanese
1706670,Simplified Chinese
1706670,Traditional Chinese
1706670,Portuguese
1706670,Arabic
1706670,Korean
1706710,English
1706720,
1706770,
1706810,
1706820,
1706850,
1706870,
1706890,
1706920,
1706930,English
1706940,English
1706970,English
1706980,English
1707030,English
1707040,
